,id,season,week,season_type,date,home_team,home_conference,home_score,away_team,away_conference,away_score,formatted_spread,home_spread,home_result,home_diff,away_spread,away_result,away_diff,covering_team,vegas_error,game_winner,favorite,underdog,within_td,correct_predict
692,401013176,2018,12,regular,2018-11-18,Clemson,ACC,35.0,Duke,ACC,6.0,Clemson -28,-28.0,-29.0,1.0,28.0,29.0,-1.0,Clemson,1.0,Clemson,Clemson,Duke,Vegas Within 7,Yes
693,401015049,2018,12,regular,2018-11-18,Western Kentucky,Conference USA,40.0,UTEP,Conference USA,16.0,Western Kentucky -6.5,-6.5,-24.0,17.5,6.5,24.0,-17.5,Western Kentucky,17.5,Western Kentucky,Western Kentucky,UTEP,Fav Cover by +7,Yes
694,401019532,2018,12,regular,2018-11-18,East Carolina,American Athletic,55.0,Connecticut,American Athletic,21.0,East Carolina -17,-17.0,-34.0,17.0,17.0,34.0,-17.0,East Carolina,17.0,East Carolina,East Carolina,Connecticut,Fav Cover by +7,Yes
695,401022563,2018,12,regular,2018-11-18,Fresno State,Mountain West,23.0,San Diego State,Mountain West,14.0,Fresno State -10.5,-10.5,-9.0,-1.5,10.5,9.0,1.5,San Diego State,1.5,Fresno State,Fresno State,San Diego State,Vegas Within 7,Yes
696,401022564,2018,12,regular,2018-11-18,Hawai'i,Mountain West,35.0,UNLV,Mountain West,28.0,Hawai'i -7,-7.0,-7.0,0.0,7.0,7.0,-0.0,UNLV,0.0,Hawai'i,Hawai'i,UNLV,Vegas Within 7,Yes
697,401020785,2018,13,regular,2018-11-21,Miami (OH),Mid-American,42.0,Ball State,Mid-American,21.0,Miami (OH) -15,-15.0,-21.0,6.0,15.0,21.0,-6.0,Miami (OH),6.0,Miami (OH),Miami (OH),Ball State,Vegas Within 7,Yes
698,401020786,2018,13,regular,2018-11-21,Western Michigan,Mid-American,28.0,Northern Illinois,Mid-American,21.0,Northern Illinois -6.5,6.5,-7.0,13.5,-6.5,7.0,-13.5,Western Michigan,13.5,Western Michigan,Northern Illinois,Western Michigan,Dog Cover by +7,No
699,401022565,2018,13,regular,2018-11-22,Air Force,Mountain West,27.0,Colorado State,Mountain West,19.0,Air Force -14.5,-14.5,-8.0,-6.5,14.5,8.0,6.5,Colorado State,6.5,Air Force,Air Force,Colorado State,Vegas Within 7,Yes
700,401012349,2018,13,regular,2018-11-23,Ole Miss,SEC,3.0,Mississippi State,SEC,35.0,Mississippi State -12.5,12.5,32.0,-19.5,-12.5,-32.0,19.5,Mississippi State,19.5,Mississippi State,Mississippi State,Ole Miss,Fav Cover by +7,Yes
701,401012354,2018,13,regular,2018-11-23,Missouri,SEC,38.0,Arkansas,SEC,0.0,Missouri -24,-24.0,-38.0,14.0,24.0,38.0,-14.0,Missouri,14.0,Missouri,Missouri,Arkansas,Fav Cover by +7,Yes
702,401012797,2018,13,regular,2018-11-23,Oregon State,Pac-12,15.0,Oregon,Pac-12,55.0,Oregon -17.5,17.5,40.0,-22.5,-17.5,-40.0,22.5,Oregon,22.5,Oregon,Oregon,Oregon State,Fav Cover by +7,Yes
703,401012871,2018,13,regular,2018-11-23,Iowa,Big Ten,31.0,Nebraska,Big Ten,28.0,Iowa -8.5,-8.5,-3.0,-5.5,8.5,3.0,5.5,Nebraska,5.5,Iowa,Iowa,Nebraska,Vegas Within 7,Yes
704,401013056,2018,13,regular,2018-11-23,Kansas,Big 12,17.0,Texas,Big 12,24.0,Texas -15.5,15.5,7.0,8.5,-15.5,-7.0,-8.5,Kansas,8.5,Texas,Texas,Kansas,Dog Cover by +7,Yes
705,401013183,2018,13,regular,2018-11-23,Virginia Tech,ACC,34.0,Virginia,ACC,31.0,Virginia -5.5,5.5,-3.0,8.5,-5.5,3.0,-8.5,Virginia Tech,8.5,Virginia Tech,Virginia,Virginia Tech,Dog Cover by +7,No
706,401019537,2018,13,regular,2018-11-23,Memphis,American Athletic,52.0,Houston,American Athletic,31.0,Memphis -9.5,-9.5,-21.0,11.5,9.5,21.0,-11.5,Memphis,11.5,Memphis,Memphis,Houston,Fav Cover by +7,Yes
707,401020787,2018,13,regular,2018-11-23,Ohio,Mid-American,49.0,Akron,Mid-American,28.0,Ohio -24,-24.0,-21.0,-3.0,24.0,21.0,3.0,Akron,3.0,Ohio,Ohio,Akron,Vegas Within 7,Yes
708,401020790,2018,13,regular,2018-11-23,Kent State,Mid-American,20.0,Eastern Michigan,Mid-American,28.0,Eastern Michigan -13.5,13.5,8.0,5.5,-13.5,-8.0,-5.5,Kent State,5.5,Eastern Michigan,Eastern Michigan,Kent State,Vegas Within 7,Yes
709,401021699,2018,13,regular,2018-11-23,South Alabama,Sun Belt,31.0,Coastal Carolina,Sun Belt,28.0,South Alabama -1,-1.0,-3.0,2.0,1.0,3.0,-2.0,South Alabama,2.0,South Alabama,South Alabama,Coastal Carolina,Vegas Within 7,Yes
710,401012350,2018,13,regular,2018-11-24,Alabama,SEC,52.0,Auburn,SEC,21.0,Alabama -26.5,-26.5,-31.0,4.5,26.5,31.0,-4.5,Alabama,4.5,Alabama,Alabama,Auburn,Vegas Within 7,Yes
711,401012351,2018,13,regular,2018-11-24,Florida State,ACC,14.0,Florida,SEC,41.0,Florida -8,8.0,27.0,-19.0,-8.0,-27.0,19.0,Florida,19.0,Florida,Florida,Florida State,Fav Cover by +7,Yes
712,401012352,2018,13,regular,2018-11-24,Georgia,SEC,45.0,Georgia Tech,ACC,21.0,Georgia -17,-17.0,-24.0,7.0,17.0,24.0,-7.0,Georgia,7.0,Georgia,Georgia,Georgia Tech,Vegas Within 7,Yes
713,401012357,2018,13,regular,2018-11-24,Vanderbilt,SEC,38.0,Tennessee,SEC,13.0,Vanderbilt -3,-3.0,-25.0,22.0,3.0,25.0,-22.0,Vanderbilt,22.0,Vanderbilt,Vanderbilt,Tennessee,Fav Cover by +7,Yes
714,401012798,2018,13,regular,2018-11-24,Washington State,Pac-12,15.0,Washington,Pac-12,28.0,Washington State -3,-3.0,13.0,-16.0,3.0,-13.0,16.0,Washington,16.0,Washington,Washington State,Washington,Dog Cover by +7,No
715,401012799,2018,13,regular,2018-11-24,Arizona,Pac-12,40.0,Arizona State,Pac-12,41.0,Arizona State -1,1.0,1.0,0.0,-1.0,-1.0,-0.0,Arizona State,0.0,Arizona State,Arizona State,Arizona,Vegas Within 7,Yes
716,401012801,2018,13,regular,2018-11-24,UCLA,Pac-12,42.0,Stanford,Pac-12,49.0,Stanford -7,7.0,7.0,0.0,-7.0,-7.0,-0.0,Stanford,0.0,Stanford,Stanford,UCLA,Vegas Within 7,Yes
717,401012815,2018,13,regular,2018-11-24,Northwestern,Big Ten,24.0,Illinois,Big Ten,16.0,Northwestern -16,-16.0,-8.0,-8.0,16.0,8.0,8.0,Illinois,8.0,Northwestern,Northwestern,Illinois,Dog Cover by +7,Yes
718,401012850,2018,13,regular,2018-11-24,Michigan State,Big Ten,14.0,Rutgers,Big Ten,10.0,Michigan State -24.5,-24.5,-4.0,-20.5,24.5,4.0,20.5,Rutgers,20.5,Michigan State,Michigan State,Rutgers,Dog Cover by +7,Yes
719,401012861,2018,13,regular,2018-11-24,Indiana,Big Ten,21.0,Purdue,Big Ten,28.0,Purdue -3.5,3.5,7.0,-3.5,-3.5,-7.0,3.5,Purdue,3.5,Purdue,Purdue,Indiana,Vegas Within 7,Yes
720,401012879,2018,13,regular,2018-11-24,Penn State,Big Ten,38.0,Maryland,Big Ten,3.0,Penn State -13,-13.0,-35.0,22.0,13.0,35.0,-22.0,Penn State,22.0,Penn State,Penn State,Maryland,Fav Cover by +7,Yes
721,401012895,2018,13,regular,2018-11-24,Ohio State,Big Ten,62.0,Michigan,Big Ten,39.0,Michigan -4.5,4.5,-23.0,27.5,-4.5,23.0,-27.5,Ohio State,27.5,Ohio State,Michigan,Ohio State,Dog Cover by +7,No
722,401013037,2018,13,regular,2018-11-24,Texas Tech,Big 12,24.0,Baylor,Big 12,35.0,Texas Tech -6,-6.0,11.0,-17.0,6.0,-11.0,17.0,Baylor,17.0,Baylor,Texas Tech,Baylor,Dog Cover by +7,No
723,401013071,2018,13,regular,2018-11-24,West Virginia,Big 12,56.0,Oklahoma,Big 12,59.0,Oklahoma -3,3.0,3.0,0.0,-3.0,-3.0,-0.0,Oklahoma,0.0,Oklahoma,Oklahoma,West Virginia,Vegas Within 7,Yes
724,401013184,2018,13,regular,2018-11-24,Boston College,ACC,21.0,Syracuse,ACC,42.0,Boston College -5,-5.0,21.0,-26.0,5.0,-21.0,26.0,Syracuse,26.0,Syracuse,Boston College,Syracuse,Dog Cover by +7,No
725,401013185,2018,13,regular,2018-11-24,Duke,ACC,7.0,Wake Forest,ACC,59.0,Duke -10,-10.0,52.0,-62.0,10.0,-52.0,62.0,Wake Forest,62.0,Wake Forest,Duke,Wake Forest,Dog Cover by +7,No
726,401013186,2018,13,regular,2018-11-24,Miami,ACC,24.0,Pittsburgh,ACC,3.0,Miami -6,-6.0,-21.0,15.0,6.0,21.0,-15.0,Miami,15.0,Miami,Miami,Pittsburgh,Fav Cover by +7,Yes
727,401013187,2018,13,regular,2018-11-24,North Carolina,ACC,28.0,NC State,ACC,34.0,NC State -7,7.0,6.0,1.0,-7.0,-6.0,-1.0,North Carolina,1.0,NC State,NC State,North Carolina,Vegas Within 7,Yes
728,401013335,2018,13,regular,2018-11-24,Wisconsin,Big Ten,15.0,Minnesota,Big Ten,37.0,Wisconsin -12.5,-12.5,22.0,-34.5,12.5,-22.0,34.5,Minnesota,34.5,Minnesota,Wisconsin,Minnesota,Dog Cover by +7,No
729,401015050,2018,13,regular,2018-11-24,Florida Atlantic,Conference USA,24.0,Charlotte,Conference USA,27.0,Florida Atlantic -17,-17.0,3.0,-20.0,17.0,-3.0,20.0,Charlotte,20.0,Charlotte,Florida Atlantic,Charlotte,Dog Cover by +7,No
730,401015051,2018,13,regular,2018-11-24,Florida International,Conference USA,25.0,Marshall,Conference USA,28.0,Marshall -3.5,3.5,3.0,0.5,-3.5,-3.0,-0.5,Florida International,0.5,Marshall,Marshall,Florida International,Vegas Within 7,Yes
731,401015052,2018,13,regular,2018-11-24,Louisiana Tech,Conference USA,15.0,Western Kentucky,Conference USA,30.0,Louisiana Tech -10.5,-10.5,15.0,-25.5,10.5,-15.0,25.5,Western Kentucky,25.5,Western Kentucky,Louisiana Tech,Western Kentucky,Dog Cover by +7,No
732,401015053,2018,13,regular,2018-11-24,Middle Tennessee,Conference USA,27.0,UAB,Conference USA,3.0,UAB -3,3.0,-24.0,27.0,-3.0,24.0,-27.0,Middle Tennessee,27.0,Middle Tennessee,UAB,Middle Tennessee,Dog Cover by +7,No
733,401015055,2018,13,regular,2018-11-24,Rice,Conference USA,27.0,Old Dominion,Conference USA,13.0,Old Dominion -7.5,7.5,-14.0,21.5,-7.5,14.0,-21.5,Rice,21.5,Rice,Old Dominion,Rice,Dog Cover by +7,No
734,401015056,2018,13,regular,2018-11-24,UTEP,Conference USA,7.0,Southern Mississippi,Conference USA,39.0,Southern Mississippi -13.5,13.5,32.0,-18.5,-13.5,-32.0,18.5,Southern Mississippi,18.5,Southern Mississippi,Southern Mississippi,UTEP,Fav Cover by +7,Yes
735,401019538,2018,13,regular,2018-11-24,Connecticut,American Athletic,7.0,Temple,American Athletic,57.0,Temple -30.5,30.5,50.0,-19.5,-30.5,-50.0,19.5,Temple,19.5,Temple,Temple,Connecticut,Fav Cover by +7,Yes
736,401019539,2018,13,regular,2018-11-24,Tulane,American Athletic,29.0,Navy,American Athletic,28.0,Tulane -6.5,-6.5,-1.0,-5.5,6.5,1.0,5.5,Navy,5.5,Tulane,Tulane,Navy,Vegas Within 7,Yes
737,401019540,2018,13,regular,2018-11-24,Tulsa,American Athletic,27.0,SMU,American Athletic,24.0,SMU -2.5,2.5,-3.0,5.5,-2.5,3.0,-5.5,Tulsa,5.5,Tulsa,SMU,Tulsa,Vegas Within 7,No
738,401021697,2018,13,regular,2018-11-24,Appalachian State,Sun Belt,21.0,Troy,Sun Belt,10.0,Appalachian State -11,-11.0,-11.0,0.0,11.0,11.0,-0.0,Troy,0.0,Appalachian State,Appalachian State,Troy,Vegas Within 7,Yes
739,401021698,2018,13,regular,2018-11-24,Texas State,Sun Belt,7.0,Arkansas State,Sun Belt,33.0,Arkansas State -13.5,13.5,26.0,-12.5,-13.5,-26.0,12.5,Arkansas State,12.5,Arkansas State,Arkansas State,Texas State,Fav Cover by +7,Yes
740,401021701,2018,13,regular,2018-11-24,Louisiana Monroe,Sun Belt,28.0,Louisiana,Sun Belt,31.0,Louisiana Monroe -1.5,-1.5,3.0,-4.5,1.5,-3.0,4.5,Louisiana,4.5,Louisiana,Louisiana Monroe,Louisiana,Vegas Within 7,No
741,401022567,2018,13,regular,2018-11-24,New Mexico,Mountain West,3.0,Wyoming,Mountain West,31.0,Wyoming -7,7.0,28.0,-21.0,-7.0,-28.0,21.0,Wyoming,21.0,Wyoming,Wyoming,New Mexico,Fav Cover by +7,Yes
742,401012353,2018,13,regular,2018-11-25,Louisville,ACC,10.0,Kentucky,SEC,56.0,Kentucky -17,17.0,46.0,-29.0,-17.0,-46.0,29.0,Kentucky,29.0,Kentucky,Kentucky,Louisville,Fav Cover by +7,Yes
743,401012355,2018,13,regular,2018-11-25,Clemson,ACC,56.0,South Carolina,SEC,35.0,Clemson -26,-26.0,-21.0,-5.0,26.0,21.0,5.0,South Carolina,5.0,Clemson,Clemson,South Carolina,Vegas Within 7,Yes
744,401012356,2018,13,regular,2018-11-25,Texas A&M,SEC,74.0,LSU,SEC,72.0,Texas A&M -3,-3.0,-2.0,-1.0,3.0,2.0,1.0,LSU,1.0,Texas A&M,Texas A&M,LSU,Vegas Within 7,Yes
745,401012800,2018,13,regular,2018-11-25,USC,Pac-12,17.0,Notre Dame,FBS Independents,24.0,Notre Dame -14,14.0,7.0,7.0,-14.0,-7.0,-7.0,USC,7.0,Notre Dame,Notre Dame,USC,Vegas Within 7,Yes
746,401012802,2018,13,regular,2018-11-25,Utah,Pac-12,35.0,BYU,FBS Independents,27.0,Utah -10.5,-10.5,-8.0,-2.5,10.5,8.0,2.5,BYU,2.5,Utah,Utah,BYU,Vegas Within 7,Yes
747,401012803,2018,13,regular,2018-11-25,California,Pac-12,33.0,Colorado,Pac-12,21.0,California -10.5,-10.5,-12.0,1.5,10.5,12.0,-1.5,California,1.5,California,California,Colorado,Vegas Within 7,Yes
748,401013047,2018,13,regular,2018-11-25,Iowa State,Big 12,42.0,Kansas State,Big 12,38.0,Iowa State -10.5,-10.5,-4.0,-6.5,10.5,4.0,6.5,Kansas State,6.5,Iowa State,Iowa State,Kansas State,Vegas Within 7,Yes
749,401013078,2018,13,regular,2018-11-25,TCU,Big 12,31.0,Oklahoma State,Big 12,24.0,Oklahoma State -5.5,5.5,-7.0,12.5,-5.5,7.0,-12.5,TCU,12.5,TCU,Oklahoma State,TCU,Dog Cover by +7,No
750,401015054,2018,13,regular,2018-11-25,UT San Antonio,Conference USA,21.0,North Texas,Conference USA,24.0,North Texas -24.5,24.5,3.0,21.5,-24.5,-3.0,-21.5,UT San Antonio,21.5,North Texas,North Texas,UT San Antonio,Dog Cover by +7,Yes
751,401022566,2018,13,regular,2018-11-25,Boise State,Mountain West,33.0,Utah State,Mountain West,24.0,Boise State -2.5,-2.5,-9.0,6.5,2.5,9.0,-6.5,Boise State,6.5,Boise State,Boise State,Utah State,Vegas Within 7,Yes
752,401022568,2018,13,regular,2018-11-25,San Diego State,Mountain West,30.0,Hawai'i,Mountain West,31.0,San Diego State -17.5,-17.5,1.0,-18.5,17.5,-1.0,18.5,Hawai'i,18.5,Hawai'i,San Diego State,Hawai'i,Dog Cover by +7,No
753,401022569,2018,13,regular,2018-11-25,UNLV,Mountain West,34.0,Nevada,Mountain West,29.0,Nevada -14,14.0,-5.0,19.0,-14.0,5.0,-19.0,UNLV,19.0,UNLV,Nevada,UNLV,Dog Cover by +7,No
754,401056698,2018,14,regular,2018-12-01,Oklahoma,Big 12,39.0,Texas,Big 12,27.0,Oklahoma -9.5,-9.5,-12.0,2.5,9.5,12.0,-2.5,Oklahoma,2.5,Oklahoma,Oklahoma,Texas,Vegas Within 7,Yes
755,401056701,2018,14,regular,2018-12-01,Appalachian State,Sun Belt,30.0,Louisiana,Sun Belt,19.0,Appalachian State -17,-17.0,-11.0,-6.0,17.0,11.0,6.0,Louisiana,6.0,Appalachian State,Appalachian State,Louisiana,Vegas Within 7,Yes
756,401056703,2018,14,regular,2018-12-01,Middle Tennessee,Conference USA,25.0,UAB,Conference USA,27.0,Middle Tennessee -1,-1.0,2.0,-3.0,1.0,-2.0,3.0,UAB,3.0,UAB,Middle Tennessee,UAB,Vegas Within 7,No
757,401056704,2018,14,regular,2018-12-01,Washington,Pac-12,10.0,Utah,Pac-12,3.0,Washington -4.5,-4.5,-7.0,2.5,4.5,7.0,-2.5,Washington,2.5,Washington,Washington,Utah,Vegas Within 7,Yes
758,401056705,2018,14,regular,2018-12-01,Georgia,SEC,28.0,Alabama,SEC,35.0,Alabama -12,12.0,7.0,5.0,-12.0,-7.0,-5.0,Georgia,5.0,Alabama,Alabama,Georgia,Vegas Within 7,Yes
759,401081953,2018,14,regular,2018-12-01,Liberty,FBS Independents,52.0,Norfolk State,MEAC,17.0,Liberty -30.5,-30.5,-35.0,4.5,30.5,35.0,-4.5,Liberty,4.5,Liberty,Liberty,Norfolk State,Vegas Within 7,Yes
760,401082044,2018,14,regular,2018-12-01,Iowa State,Big 12,27.0,Drake,Pioneer,24.0,Iowa State -41,-41.0,-3.0,-38.0,41.0,3.0,38.0,Drake,38.0,Iowa State,Iowa State,Drake,Dog Cover by +7,Yes
761,401088766,2018,14,regular,2018-12-01,NC State,ACC,58.0,East Carolina,American Athletic,3.0,NC State -25.5,-25.5,-55.0,29.5,25.5,55.0,-29.5,NC State,29.5,NC State,NC State,East Carolina,Fav Cover by +7,Yes
762,401098253,2018,14,regular,2018-12-01,South Carolina,SEC,28.0,Akron,Mid-American,3.0,South Carolina -29,-29.0,-25.0,-4.0,29.0,25.0,4.0,Akron,4.0,South Carolina,South Carolina,Akron,Vegas Within 7,Yes
763,401099853,2018,14,regular,2018-12-01,California,Pac-12,13.0,Stanford,Pac-12,23.0,Stanford -3,3.0,10.0,-7.0,-3.0,-10.0,7.0,Stanford,7.0,Stanford,Stanford,California,Vegas Within 7,Yes
764,401100159,2018,14,regular,2018-12-01,Virginia Tech,ACC,41.0,Marshall,Conference USA,20.0,Virginia Tech -3.5,-3.5,-21.0,17.5,3.5,21.0,-17.5,Virginia Tech,17.5,Virginia Tech,Virginia Tech,Marshall,Fav Cover by +7,Yes
765,401056697,2018,14,regular,2018-12-02,Pittsburgh,ACC,10.0,Clemson,ACC,42.0,Clemson -28,28.0,32.0,-4.0,-28.0,-32.0,4.0,Clemson,4.0,Clemson,Clemson,Pittsburgh,Vegas Within 7,Yes
766,401056700,2018,14,regular,2018-12-02,Boise State,Mountain West,16.0,Fresno State,Mountain West,19.0,Boise State -1.5,-1.5,3.0,-4.5,1.5,-3.0,4.5,Fresno State,4.5,Fresno State,Boise State,Fresno State,Vegas Within 7,No
767,401056702,2018,14,regular,2018-12-02,Ohio State,Big Ten,45.0,Northwestern,Big Ten,24.0,Ohio State -16.5,-16.5,-21.0,4.5,16.5,21.0,-4.5,Ohio State,4.5,Ohio State,Ohio State,Northwestern,Vegas Within 7,Yes
768,401013376,2018,15,regular,2018-12-08,Army,FBS Independents,17.0,Navy,American Athletic,10.0,Army -7,-7.0,-7.0,0.0,7.0,7.0,-0.0,Navy,0.0,Army,Army,Navy,Vegas Within 7,Yes
769,401110723,2019,1,regular,2019-08-24,Florida,SEC,24.0,Miami,ACC,20.0,Florida -7,-7.0,-4.0,-3.0,7.0,4.0,3.0,Miami,3.0,Florida,Florida,Miami,Vegas Within 7,Yes
770,401114164,2019,1,regular,2019-08-25,Hawai'i,Mountain West,45.0,Arizona,Pac-12,38.0,Arizona -10.5,10.5,-7.0,17.5,-10.5,7.0,-17.5,Hawai'i,17.5,Hawai'i,Arizona,Hawai'i,Dog Cover by +7,No
771,401114246,2019,1,regular,2019-08-29,Western Kentucky,Conference USA,28.0,Central Arkansas,Southland,35.0,Western Kentucky -10,-10.0,7.0,-17.0,10.0,-7.0,17.0,Central Arkansas,17.0,Central Arkansas,Western Kentucky,Central Arkansas,Dog Cover by +7,No
772,401117853,2019,1,regular,2019-08-29,UCF,American Athletic,62.0,Florida A&M,MEAC,0.0,UCF -44,-44.0,-62.0,18.0,44.0,62.0,-18.0,UCF,18.0,UCF,UCF,Florida A&M,Fav Cover by +7,Yes
773,401117854,2019,1,regular,2019-08-29,Cincinnati,American Athletic,24.0,UCLA,Pac-12,14.0,Cincinnati -2.5,-2.5,-10.0,7.5,2.5,10.0,-7.5,Cincinnati,7.5,Cincinnati,Cincinnati,UCLA,Fav Cover by +7,Yes
774,401117855,2019,1,regular,2019-08-29,Connecticut,American Athletic,24.0,Wagner,NEC,21.0,Connecticut -23,-23.0,-3.0,-20.0,23.0,3.0,20.0,Wagner,20.0,Connecticut,Connecticut,Wagner,Dog Cover by +7,Yes
775,401119254,2019,1,regular,2019-08-29,Bowling Green,Mid-American,46.0,Morgan State,MEAC,3.0,Bowling Green -24,-24.0,-43.0,19.0,24.0,43.0,-19.0,Bowling Green,19.0,Bowling Green,Bowling Green,Morgan State,Fav Cover by +7,Yes
776,401119255,2019,1,regular,2019-08-29,Buffalo,Mid-American,38.0,Robert Morris,NEC,10.0,Buffalo -41.5,-41.5,-28.0,-13.5,41.5,28.0,13.5,Robert Morris,13.5,Buffalo,Buffalo,Robert Morris,Dog Cover by +7,Yes
777,401135910,2019,1,regular,2019-08-29,Charlotte,Conference USA,49.0,Gardner-Webb,Big South,28.0,Charlotte -31,-31.0,-21.0,-10.0,31.0,21.0,10.0,Gardner-Webb,10.0,Charlotte,Charlotte,Gardner-Webb,Dog Cover by +7,Yes
778,401110731,2019,1,regular,2019-08-30,Texas A&M,SEC,41.0,Texas State,Sun Belt,7.0,Texas A&M -33,-33.0,-34.0,1.0,33.0,34.0,-1.0,Texas A&M,1.0,Texas A&M,Texas A&M,Texas State,Vegas Within 7,Yes
779,401111653,2019,1,regular,2019-08-30,Clemson,ACC,52.0,Georgia Tech,ACC,14.0,Clemson -36.5,-36.5,-38.0,1.5,36.5,38.0,-1.5,Clemson,1.5,Clemson,Clemson,Georgia Tech,Vegas Within 7,Yes
780,401112212,2019,1,regular,2019-08-30,Michigan State,Big Ten,28.0,Tulsa,American Athletic,7.0,Michigan State -23.5,-23.5,-21.0,-2.5,23.5,21.0,2.5,Tulsa,2.5,Michigan State,Michigan State,Tulsa,Vegas Within 7,Yes
781,401112229,2019,1,regular,2019-08-30,Minnesota,Big Ten,28.0,South Dakota State,MVFC,21.0,Minnesota -14.5,-14.5,-7.0,-7.5,14.5,7.0,7.5,South Dakota State,7.5,Minnesota,Minnesota,South Dakota State,Dog Cover by +7,Yes
782,401112264,2019,1,regular,2019-08-30,Rutgers,Big Ten,48.0,UMass,FBS Independents,21.0,Rutgers -17,-17.0,-27.0,10.0,17.0,27.0,-10.0,Rutgers,10.0,Rutgers,Rutgers,UMass,Fav Cover by +7,Yes
783,401114153,2019,1,regular,2019-08-30,Arizona State,Pac-12,30.0,Kent State,Mid-American,7.0,Arizona State -24.5,-24.5,-23.0,-1.5,24.5,23.0,1.5,Kent State,1.5,Arizona State,Arizona State,Kent State,Vegas Within 7,Yes
784,401114223,2019,1,regular,2019-08-30,BYU,FBS Independents,12.0,Utah,Pac-12,30.0,Utah -5.5,5.5,18.0,-12.5,-5.5,-18.0,12.5,Utah,12.5,Utah,Utah,BYU,Fav Cover by +7,Yes
785,401114236,2019,1,regular,2019-08-30,Tulane,American Athletic,42.0,Florida International,Conference USA,14.0,Tulane -3,-3.0,-28.0,25.0,3.0,28.0,-25.0,Tulane,25.0,Tulane,Tulane,Florida International,Fav Cover by +7,Yes
786,401114237,2019,1,regular,2019-08-30,UAB,Conference USA,24.0,Alabama State,SWAC,19.0,UAB -39,-39.0,-5.0,-34.0,39.0,5.0,34.0,Alabama State,34.0,UAB,UAB,Alabama State,Dog Cover by +7,Yes
787,401114238,2019,1,regular,2019-08-30,Army,FBS Independents,14.0,Rice,Conference USA,7.0,Army -23.5,-23.5,-7.0,-16.5,23.5,7.0,16.5,Rice,16.5,Army,Army,Rice,Dog Cover by +7,Yes
788,401117493,2019,1,regular,2019-08-30,San José State,Mountain West,35.0,Northern Colorado,Big Sky,18.0,San José State -17.5,-17.5,-17.0,-0.5,17.5,17.0,0.5,Northern Colorado,0.5,San José State,San José State,Northern Colorado,Vegas Within 7,Yes
789,401117856,2019,1,regular,2019-08-30,South Florida,American Athletic,0.0,Wisconsin,Big Ten,49.0,Wisconsin -10.5,10.5,49.0,-38.5,-10.5,-49.0,38.5,Wisconsin,38.5,Wisconsin,Wisconsin,South Florida,Fav Cover by +7,Yes
790,401119253,2019,1,regular,2019-08-30,Central Michigan,Mid-American,38.0,Albany,CAA,21.0,Central Michigan -14.5,-14.5,-17.0,2.5,14.5,17.0,-2.5,Central Michigan,2.5,Central Michigan,Central Michigan,Albany,Vegas Within 7,Yes
791,401110720,2019,1,regular,2019-08-31,Alabama,SEC,42.0,Duke,ACC,3.0,Alabama -34.5,-34.5,-39.0,4.5,34.5,39.0,-4.5,Alabama,4.5,Alabama,Alabama,Duke,Vegas Within 7,Yes
792,401110721,2019,1,regular,2019-08-31,Arkansas,SEC,20.0,Portland State,Big Sky,13.0,Arkansas -29.5,-29.5,-7.0,-22.5,29.5,7.0,22.5,Portland State,22.5,Arkansas,Arkansas,Portland State,Dog Cover by +7,Yes
793,401110722,2019,1,regular,2019-08-31,Auburn,SEC,27.0,Oregon,Pac-12,21.0,Auburn -3.5,-3.5,-6.0,2.5,3.5,6.0,-2.5,Auburn,2.5,Auburn,Auburn,Oregon,Vegas Within 7,Yes
794,401110724,2019,1,regular,2019-08-31,Kentucky,SEC,38.0,Toledo,Mid-American,24.0,Kentucky -10,-10.0,-14.0,4.0,10.0,14.0,-4.0,Kentucky,4.0,Kentucky,Kentucky,Toledo,Vegas Within 7,Yes
795,401110725,2019,1,regular,2019-08-31,LSU,SEC,55.0,Georgia Southern,Sun Belt,3.0,LSU -27,-27.0,-52.0,25.0,27.0,52.0,-25.0,LSU,25.0,LSU,LSU,Georgia Southern,Fav Cover by +7,Yes
796,401110726,2019,1,regular,2019-08-31,Memphis,American Athletic,15.0,Ole Miss,SEC,10.0,Memphis -3.5,-3.5,-5.0,1.5,3.5,5.0,-1.5,Memphis,1.5,Memphis,Memphis,Ole Miss,Vegas Within 7,Yes
797,401110727,2019,1,regular,2019-08-31,Louisiana,Sun Belt,28.0,Mississippi State,SEC,38.0,Mississippi State -18.5,18.5,10.0,8.5,-18.5,-10.0,-8.5,Louisiana,8.5,Mississippi State,Mississippi State,Louisiana,Dog Cover by +7,Yes
798,401110728,2019,1,regular,2019-08-31,Wyoming,Mountain West,37.0,Missouri,SEC,31.0,Missouri -17,17.0,-6.0,23.0,-17.0,6.0,-23.0,Wyoming,23.0,Wyoming,Missouri,Wyoming,Dog Cover by +7,No
799,401110729,2019,1,regular,2019-08-31,North Carolina,ACC,24.0,South Carolina,SEC,20.0,South Carolina -12,12.0,-4.0,16.0,-12.0,4.0,-16.0,North Carolina,16.0,North Carolina,South Carolina,North Carolina,Dog Cover by +7,No
800,401110730,2019,1,regular,2019-08-31,Tennessee,SEC,30.0,Georgia State,Sun Belt,38.0,Tennessee -24.5,-24.5,8.0,-32.5,24.5,-8.0,32.5,Georgia State,32.5,Georgia State,Tennessee,Georgia State,Dog Cover by +7,No
